day,start time quarter hour,wind generation in MW
195,21:15,19.85
195,21:30,18.00
195,21:45,16.16
195,22:00,11.36
195,22:15,10.62
195,22:30,12.99
195,22:45,12.99
195,23:00,11.84
195,23:15,17.68
195,23:30,20.27
195,23:45,22.48
196,00:00,21.32
196,00:15,19.96
196,00:30,23.96
196,00:45,19.85
196,01:00,19.11
196,01:15,17.37
196,01:30,17.27
196,01:45,17.27
196,02:00,19.11
196,02:15,20.00
196,02:30,17.79
196,02:45,15.05
196,03:00,18.42
196,03:15,18.16
196,03:30,15.79
196,03:45,15.42
196,04:00,18.79
196,04:15,19.27
196,04:30,21.48
196,04:45,20.96
196,05:00,20.32
196,05:15,22.59
196,05:30,23.59
196,05:45,20.96
196,06:00,21.69
196,06:15,23.59
196,06:30,21.85
196,06:45,20.00
196,07:00,16.53
196,07:15,17.05
196,07:30,11.84
196,07:45,10.25
196,08:00,11.52
196,08:15,9.30
196,08:30,9.20
196,08:45,5.83
196,09:00,8.20
196,09:15,8.46
196,09:30,8.46
196,09:45,5.20
196,10:00,6.56
196,10:15,9.30
196,10:30,8.83
196,10:45,7.09
196,11:00,5.09
196,11:15,6.35
196,11:30,2.61
196,11:45,2.98
196,12:00,5.98
196,12:15,6.35
196,12:30,3.98
196,12:45,8.09
196,13:00,8.83
196,13:15,5.09
196,13:30,4.09
196,13:45,8.56
196,14:00,6.67
196,14:15,7.67
196,14:30,8.20
196,14:45,6.20
196,15:00,8.93
196,15:15,6.67
196,15:30,9.15
196,15:45,7.78
196,16:00,11.04
196,16:15,11.52
196,16:30,10.25
196,16:45,11.73
196,17:00,15.58
196,17:15,16.27
196,17:30,22.06
196,17:45,25.75
196,18:00,27.01
196,18:15,25.91
196,18:30,25.91
196,18:45,23.54
196,19:00,27.23
196,19:15,25.75
196,19:30,28.12
196,19:45,31.07
196,20:00,34.61
196,20:15,37.35
196,20:30,30.18
196,20:45,34.39
196,21:00,35.39
196,21:15,29.07
196,21:30,29.81
196,21:45,27.60
196,22:00,21.32
196,22:15,19.59
196,22:30,23.96
196,22:45,24.06
196,23:00,19.48
196,23:15,18.48
196,23:30,19.22
196,23:45,18.00
197,00:00,18.79
197,00:15,20.00
197,00:30,15.42
197,00:45,16.21
197,01:00,17.05
197,01:15,16.27
197,01:30,15.16
197,01:45,14.10
197,02:00,15.47
197,02:15,17.31
197,02:30,20.63
197,02:45,18.90
197,03:00,19.16
197,03:15,15.53
197,03:30,15.05
197,03:45,19.27
197,04:00,12.10
197,04:15,11.15
197,04:30,7.78
197,04:45,6.56
197,05:00,6.67
197,05:15,11.15
197,05:30,9.62
197,05:45,10.04
197,06:00,7.83
197,06:15,3.98
197,06:30,4.35
197,06:45,3.98
197,07:00,3.24
197,07:15,7.35
197,07:30,4.72
197,07:45,7.35
197,08:00,3.98
197,08:15,6.61
197,08:30,3.98
197,08:45,3.24
197,09:00,1.87
197,09:15,5.14
197,09:30,2.51
197,09:45,5.14
197,10:00,1.77
197,10:15,3.40
197,10:30,4.40
197,10:45,1.40
197,11:00,0.40
197,11:15,0.40
197,11:30,3.40
197,11:45,3.40
197,12:00,3.40
197,12:15,3.40
197,12:30,0.40
197,12:45,3.40
197,13:00,2.14
197,13:15,1.77
197,13:30,4.77
197,13:45,0.77
197,14:00,3.77
197,14:15,0.77
197,14:30,4.77
197,14:45,1.77
197,15:00,3.77
197,15:15,2.14
197,15:30,5.24
197,15:45,3.98
197,16:00,5.09
197,16:15,6.93
197,16:30,10.30
197,16:45,7.83
197,17:00,8.56
197,17:15,5.93
197,17:30,9.67
197,17:45,11.04
197,18:00,11.15
197,18:15,11.52
197,18:30,11.89
197,18:45,11.52
197,19:00,12.25
197,19:15,12.62
197,19:30,13.25
197,19:45,14.10
197,20:00,9.99
197,20:15,12.99
197,20:30,12.99
197,20:45,13.73
197,21:00,15.21
197,21:15,16.94
197,21:30,13.21
197,21:45,15.94
197,22:00,16.90
197,22:15,17.79
197,22:30,17.27
197,22:45,16.90
197,23:00,13.68
197,23:15,18.16
197,23:30,15.42
197,23:45,17.79
198,00:00,17.31
198,00:15,12.99
198,00:30,13.36
198,00:45,11.73
198,01:00,13.36
198,01:15,12.99
198,01:30,10.25
198,01:45,10.99
198,02:00,12.99
198,02:15,10.99
198,02:30,11.10
198,02:45,11.73
198,03:00,11.47
198,03:15,16.21
198,03:30,13.58
198,03:45,17.42
198,04:00,19.27
198,04:15,17.27
198,04:30,17.74
198,04:45,14.79
198,05:00,18.53
198,05:15,18.05
198,05:30,16.94
198,05:45,13.36
198,06:00,14.73
198,06:15,14.36
198,06:30,13.36
198,06:45,9.99
198,07:00,15.84
198,07:15,13.36
198,07:30,12.99
198,07:45,10.99
198,08:00,7.04
198,08:15,8.56
198,08:30,9.20
198,08:45,8.20
198,09:00,8.20
198,09:15,4.83
198,09:30,6.93
198,09:45,4.46
198,10:00,5.46
198,10:15,3.98
198,10:30,5.61
198,10:45,5.83
198,11:00,4.72
198,11:15,5.98
198,11:30,4.87
198,11:45,3.61
198,12:00,4.35
198,12:15,5.98
198,12:30,3.98
198,12:45,4.35
198,13:00,7.09
198,13:15,5.83
198,13:30,6.93
198,13:45,10.41
198,14:00,12.62
198,14:15,13.73
198,14:30,12.25
198,14:45,9.67
198,15:00,5.46
198,15:15,6.35
198,15:30,6.35
198,15:45,6.61
198,16:00,2.24
198,16:15,6.61
198,16:30,7.72
198,16:45,8.09
198,17:00,7.30
198,17:15,12.52
198,17:30,12.25
198,17:45,9.62
198,18:00,12.62
198,18:15,12.99
198,18:30,9.15
198,18:45,10.36
198,19:00,9.89
198,19:15,10.78
198,19:30,7.78
198,19:45,8.04
198,20:00,10.78
198,20:15,9.89
198,20:30,11.73
198,20:45,15.58
198,21:00,17.68
198,21:15,15.05
198,21:30,14.31
198,21:45,15.84
198,22:00,11.84
198,22:15,10.99
198,22:30,11.84
198,22:45,16.58
198,23:00,12.21
198,23:15,12.47
198,23:30,17.42
198,23:45,11.47
199,00:00,12.84
199,00:15,10.25
199,00:30,8.78
199,00:45,10.41
199,01:00,10.67
199,01:15,5.56
199,01:30,5.46
199,01:45,5.09
199,02:00,7.09
199,02:15,6.30
199,02:30,8.93
199,02:45,7.67
199,03:00,9.15
199,03:15,13.99
199,03:30,14.73
199,03:45,10.62
199,04:00,14.36
199,04:15,9.52
199,04:30,13.99
199,04:45,8.52
199,05:00,6.93
199,05:15,4.72
199,05:30,3.61
199,05:45,2.98
199,06:00,2.98
199,06:15,8.83
199,06:30,8.41
199,06:45,10.67
199,07:00,8.56
199,07:15,5.83
199,07:30,5.46
199,07:45,6.30
199,08:00,9.15
199,08:15,11.52
199,08:30,11.78
199,08:45,10.04
199,09:00,9.30
199,09:15,6.30
199,09:30,6.20
199,09:45,2.98
199,10:00,4.87
199,10:15,5.87
199,10:30,3.24
199,10:45,3.61
199,11:00,6.61
199,11:15,5.61
199,11:30,3.35
199,11:45,4.35
199,12:00,4.83
199,12:15,4.46
199,12:30,8.83
199,12:45,5.46
199,13:00,5.46
199,13:15,5.61
199,13:30,6.61
199,13:45,5.61
199,14:00,6.24
199,14:15,6.24
199,14:30,3.61
199,14:45,5.98
199,15:00,3.72
199,15:15,8.20
199,15:30,8.56
199,15:45,9.20
199,16:00,7.09
199,16:15,8.46
199,16:30,5.46
199,16:45,5.46
199,17:00,4.09
199,17:15,3.72
199,17:30,7.46
199,17:45,8.20
199,18:00,8.93
199,18:15,5.93
199,18:30,9.56
199,18:45,6.56
199,19:00,10.67
199,19:15,9.67
199,19:30,6.93
199,19:45,10.04
199,20:00,9.52
199,20:15,8.89
199,20:30,12.99
199,20:45,13.36
199,21:00,12.84
199,21:15,13.58
199,21:30,13.58
199,21:45,15.21
199,22:00,12.25
199,22:15,7.67
199,22:30,6.56
199,22:45,7.83
199,23:00,5.83
199,23:15,8.09
199,23:30,4.46
199,23:45,9.30
200,00:00,11.41
200,00:15,7.78
200,00:30,8.52
200,00:45,9.15
200,01:00,8.04
200,01:15,6.30
200,01:30,8.78
200,01:45,8.52
200,02:00,10.04
200,02:15,7.30
200,02:30,8.93
200,02:45,9.56
200,03:00,6.20
200,03:15,7.46
200,03:30,8.83
200,03:45,8.46
200,04:00,4.72
200,04:15,3.98
200,04:30,6.35
200,04:45,7.35
200,05:00,5.46
200,05:15,5.20
200,05:30,10.04
200,05:45,7.67
200,06:00,7.04
200,06:15,9.67
200,06:30,9.93
200,06:45,10.41
200,07:00,8.04
200,07:15,8.93
200,07:30,6.56
200,07:45,5.09
200,08:00,5.61
200,08:15,2.51
200,08:30,5.51
200,08:45,1.14
200,09:00,2.14
200,09:15,5.14
200,09:30,2.51
200,09:45,2.87
200,10:00,2.14
200,10:15,4.77
200,10:30,4.40
200,10:45,4.40
200,11:00,1.40
200,11:15,0.40
200,11:30,3.03
200,11:45,1.03
200,12:00,1.40
200,12:15,1.40
200,12:30,0.40
200,12:45,3.40
200,13:00,3.40
200,13:15,1.03
200,13:30,0.03
200,13:45,0.03
200,14:00,1.03
200,14:15,0.03
200,14:30,3.40
200,14:45,4.51
200,15:00,4.87
200,15:15,5.61
200,15:30,5.98
200,15:45,2.98
200,16:00,3.61
200,16:15,6.35
200,16:30,5.09
200,16:45,5.83
200,17:00,4.46
200,17:15,7.46
200,17:30,7.46
200,17:45,4.09
200,18:00,7.46
200,18:15,6.30
200,18:30,7.83
200,18:45,8.20
200,19:00,5.09
200,19:15,7.83
200,19:30,6.20
200,19:45,5.56
200,20:00,7.67
200,20:15,5.83
200,20:30,7.46
200,20:45,7.72
200,21:00,4.35
200,21:15,3.98
200,21:30,6.61
200,21:45,3.61
200,22:00,4.72
200,22:15,8.09
200,22:30,5.46
200,22:45,5.83
200,23:00,5.46
200,23:15,6.98
200,23:30,3.61
200,23:45,1.87
201,00:00,5.24
201,00:15,3.35
201,00:30,5.98
201,00:45,4.87
201,01:00,2.51
201,01:15,4.51
201,01:30,4.87
201,01:45,1.87
201,02:00,2.51
201,02:15,1.51
201,02:30,4.87
201,02:45,4.87
201,03:00,1.87
201,03:15,4.87
201,03:30,2.87
201,03:45,2.87
201,04:00,2.87
201,04:15,5.24
201,04:30,5.61
201,04:45,6.61
201,05:00,5.61
201,05:15,5.61
201,05:30,2.24
201,05:45,4.87
201,06:00,2.24
201,06:15,4.51
201,06:30,4.51
201,06:45,3.77
201,07:00,3.77
201,07:15,1.40
201,07:30,4.40
201,07:45,1.40
201,08:00,1.40
201,08:15,3.40
201,08:30,3.03
201,08:45,1.03
201,09:00,4.03
201,09:15,3.03
201,09:30,4.03
201,09:45,3.03
201,10:00,1.03
201,10:15,0.03
201,10:30,1.03
201,10:45,1.03
201,11:00,3.40
201,11:15,3.03
201,11:30,3.40
201,11:45,1.40
201,12:00,1.40
201,12:15,1.40
201,12:30,4.40
201,12:45,0.77
201,13:00,4.40
201,13:15,4.40
201,13:30,3.40
201,13:45,1.40
201,14:00,4.40
201,14:15,3.77
201,14:30,1.40
201,14:45,3.40
201,15:00,3.40
201,15:15,4.40
201,15:30,4.40
201,15:45,1.03
201,16:00,0.40
201,16:15,1.40
201,16:30,1.40
201,16:45,4.40
201,17:00,1.40
201,17:15,4.40
201,17:30,4.40
201,17:45,3.40
201,18:00,0.40
201,18:15,1.40
201,18:30,3.40
201,18:45,0.40
201,19:00,1.77
201,19:15,3.77
201,19:30,4.77
201,19:45,3.77
201,20:00,1.77
201,20:15,3.77
201,20:30,5.14
201,20:45,1.77
201,21:00,4.77
201,21:15,1.77
201,21:30,3.40
201,21:45,1.40
201,22:00,3.40
201,22:15,3.03
201,22:30,0.03
201,22:45,4.03
201,23:00,3.03
201,23:15,3.40
201,23:30,3.40
201,23:45,3.40
202,00:00,0.40
202,00:15,1.40
202,00:30,3.40
202,00:45,0.40
202,01:00,4.77
202,01:15,4.77
202,01:30,4.40
202,01:45,1.77
202,02:00,4.40
202,02:15,1.40
202,02:30,1.77
202,02:45,1.77
202,03:00,3.77
202,03:15,1.77
202,03:30,2.14
202,03:45,2.51
202,04:00,4.51
202,04:15,5.24
202,04:30,2.61
202,04:45,6.61
202,05:00,3.61
202,05:15,5.24
202,05:30,2.24
202,05:45,4.87
202,06:00,4.51
202,06:15,4.51
202,06:30,2.51
202,06:45,4.51
202,07:00,1.77
202,07:15,3.77
202,07:30,4.77
202,07:45,4.40
202,08:00,3.40
202,08:15,1.40
202,08:30,3.03
202,08:45,3.03
202,09:00,0.03
202,09:15,3.03
202,09:30,0.03
202,09:45,3.03
202,10:00,3.03
202,10:15,3.03
202,10:30,0.03
202,10:45,0.03
202,11:00,3.40
202,11:15,3.40
202,11:30,0.40
202,11:45,1.40
202,12:00,1.40
202,12:15,3.40
202,12:30,4.77
202,12:45,0.40
202,13:00,5.14
202,13:15,4.77
202,13:30,3.40
202,13:45,1.40
202,14:00,4.40
202,14:15,4.77
202,14:30,3.77
202,14:45,4.14
202,15:00,4.14
202,15:15,4.77
202,15:30,1.77
202,15:45,0.77
202,16:00,3.40
202,16:15,1.77
202,16:30,4.51
202,16:45,3.24
202,17:00,4.35
202,17:15,4.46
202,17:30,8.20
202,17:45,7.30
202,18:00,11.41
202,18:15,7.04
202,18:30,6.56
202,18:45,8.93
202,19:00,9.30
202,19:15,6.67
202,19:30,11.04
202,19:45,9.93
202,20:00,5.56
202,20:15,6.93
202,20:30,5.20
202,20:45,4.35
202,21:00,4.83
202,21:15,8.46
202,21:30,4.09
202,21:45,4.72
202,22:00,6.98
202,22:15,5.61
202,22:30,3.61
202,22:45,3.61
202,23:00,3.61
202,23:15,5.98
202,23:30,7.72
202,23:45,4.72
203,00:00,3.61
203,00:15,4.35
203,00:30,4.72
203,00:45,5.09
203,01:00,8.83
203,01:15,5.83
203,01:30,4.46
203,01:45,8.09
203,02:00,7.09
203,02:15,7.09
203,02:30,7.09
203,02:45,4.35
203,03:00,2.61
203,03:15,3.24
203,03:30,6.98
203,03:45,5.98
203,04:00,5.98
203,04:15,6.35
203,04:30,6.35
203,04:45,6.35
203,05:00,3.61
203,05:15,3.24
203,05:30,4.51
203,05:45,1.51
203,06:00,1.51
203,06:15,1.87
203,06:30,5.24
203,06:45,3.98
203,07:00,4.35
203,07:15,6.35
203,07:30,3.35
203,07:45,7.46
203,08:00,7.72
203,08:15,5.61
203,08:30,2.98
203,08:45,3.98
203,09:00,6.98
203,09:15,6.35
203,09:30,6.35
203,09:45,5.83
203,10:00,10.30
203,10:15,6.93
203,10:30,7.35
203,10:45,5.98
203,11:00,3.72
203,11:15,2.98
203,11:30,3.98
203,11:45,7.35
203,12:00,5.61
203,12:15,9.20
203,12:30,7.09
203,12:45,6.72
203,13:00,5.61
203,13:15,2.24
203,13:30,5.24
203,13:45,4.35
203,14:00,6.35
203,14:15,7.09
203,14:30,8.56
203,14:45,8.41
203,15:00,12.89
203,15:15,9.30
203,15:30,8.20
203,15:45,4.72
203,16:00,6.35
203,16:15,7.35
203,16:30,3.98
203,16:45,5.98
203,17:00,3.24
203,17:15,3.24
203,17:30,5.61
203,17:45,3.61
203,18:00,2.24
203,18:15,6.24
203,18:30,2.87
203,18:45,2.87
203,19:00,5.51
203,19:15,4.51
203,19:30,6.24
203,19:45,5.24
203,20:00,5.87
203,20:15,5.51
203,20:30,4.77
203,20:45,0.40
203,21:00,3.77
203,21:15,5.51
203,21:30,5.14
203,21:45,4.77
203,22:00,1.77
203,22:15,1.40
203,22:30,0.40
203,22:45,1.40
203,23:00,1.40
203,23:15,3.77
203,23:30,3.77
203,23:45,4.14
204,00:00,1.77
204,00:15,0.77
204,00:30,4.14
204,00:45,4.77
204,01:00,1.77
204,01:15,3.77
204,01:30,0.77
204,01:45,1.77
204,02:00,4.40
204,02:15,1.40
204,02:30,1.40
204,02:45,3.40
204,03:00,4.40
204,03:15,4.03
204,03:30,4.03
204,03:45,4.03
204,04:00,3.03
204,04:15,1.03
204,04:30,1.40
204,04:45,4.77
204,05:00,2.14
204,05:15,5.51
204,05:30,5.14
204,05:45,5.51
204,06:00,5.24
204,06:15,6.61
204,06:30,4.35
204,06:45,6.35
204,07:00,3.98
204,07:15,2.98
204,07:30,2.87
204,07:45,5.14
204,08:00,3.77
204,08:15,4.77
204,08:30,1.77
204,08:45,1.77
204,09:00,1.77
204,09:15,1.40
204,09:30,3.40
204,09:45,0.40
204,10:00,1.40
204,10:15,1.77
204,10:30,0.77
204,10:45,3.77
204,11:00,2.14
204,11:15,4.14
204,11:30,4.14
204,11:45,4.14
204,12:00,4.14
204,12:15,1.14
204,12:30,4.14
204,12:45,4.77
204,13:00,1.40
204,13:15,0.40
204,13:30,3.40
204,13:45,0.40
204,14:00,3.40
204,14:15,1.40
204,14:30,1.77
204,14:45,3.77
204,15:00,1.77
204,15:15,3.77
204,15:30,0.77
204,15:45,0.77
204,16:00,0.40
204,16:15,0.40
204,16:30,1.40
204,16:45,3.40
204,17:00,0.40
204,17:15,1.40
204,17:30,0.40
204,17:45,0.40
204,18:00,0.40
204,18:15,0.40
204,18:30,4.40
204,18:45,3.77
204,19:00,4.14
204,19:15,4.14
204,19:30,2.51
204,19:45,3.24
204,20:00,4.35
204,20:15,5.09
204,20:30,6.35
204,20:45,7.09
204,21:00,7.46
204,21:15,5.83
204,21:30,5.20
204,21:45,6.67
204,22:00,9.15
204,22:15,9.15
204,22:30,8.52
204,22:45,9.99
204,23:00,11.73
204,23:15,12.10
204,23:30,13.21
204,23:45,16.31
205,00:00,17.42
205,00:15,18.42
205,00:30,15.79
205,00:45,18.90
205,01:00,18.90
205,01:15,17.27
205,01:30,19.63
205,01:45,17.74
205,02:00,22.59
205,02:15,20.69
205,02:30,22.91
205,02:45,27.75
205,03:00,27.38
205,03:15,32.07
205,03:30,32.39
205,03:45,35.13
205,04:00,37.35
205,04:15,34.35
205,04:30,39.19
205,04:45,40.51
205,05:00,39.14
205,05:15,35.82
205,05:30,34.61
205,05:45,38.45
205,06:00,34.61
205,06:15,35.35
205,06:30,39.08
205,06:45,35.45
205,07:00,37.56
205,07:15,41.67
205,07:30,34.61
205,07:45,27.70
205,08:00,25.86
205,08:15,28.34
205,08:30,27.23
205,08:45,30.70
205,09:00,26.86
205,09:15,29.12
205,09:30,25.75
205,09:45,29.07
205,10:00,29.81
205,10:15,33.29
205,10:30,28.34
205,10:45,36.98
205,11:00,37.56
205,11:15,36.08
205,11:30,39.82
205,11:45,37.30
205,12:00,35.45
205,12:15,34.35
205,12:30,34.03
205,12:45,34.98
205,13:00,37.72
205,13:15,31.66
205,13:30,35.35
205,13:45,33.24
205,14:00,38.08
205,14:15,34.76
205,14:30,33.13
205,14:45,32.03
205,15:00,33.24
205,15:15,35.50
205,15:30,36.61
205,15:45,36.61
205,16:00,37.35
205,16:15,34.72
205,16:30,39.04
205,16:45,44.36
205,17:00,41.62
205,17:15,44.36
205,17:30,41.62
205,17:45,43.99
205,18:00,45.46
205,18:15,40.62
205,18:30,42.51
205,18:45,42.36
205,19:00,44.25
205,19:15,43.10
205,19:30,45.10
205,19:45,42.36
205,20:00,42.73
205,20:15,40.14
205,20:30,37.56
205,20:45,39.41
205,21:00,39.88
205,21:15,41.30
205,21:30,40.30
205,21:45,38.30
205,22:00,38.08
205,22:15,36.24
205,22:30,35.13
205,22:45,28.81
205,23:00,27.60
205,23:15,30.60
205,23:30,30.23
205,23:45,26.12
206,00:00,24.75
206,00:15,31.70
206,00:30,29.23
206,00:45,27.75
206,01:00,26.49
206,01:15,28.12
206,01:30,24.28
206,01:45,26.28
206,02:00,26.17
206,02:15,21.85
206,02:30,15.90
206,02:45,17.27
206,03:00,19.63
206,03:15,20.74
206,03:30,20.74
206,03:45,21.00
206,04:00,14.68
206,04:15,12.47
206,04:30,10.99
206,04:45,10.25
206,05:00,8.41
206,05:15,10.04
206,05:30,10.67
206,05:45,4.83
206,06:00,6.72
206,06:15,5.98
206,06:30,3.61
206,06:45,2.87
206,07:00,4.14
206,07:15,1.40
206,07:30,1.03
206,07:45,1.40
206,08:00,3.40
206,08:15,0.03
206,08:30,1.03
206,08:45,3.03
206,09:00,4.03
206,09:15,0.03
206,09:30,0.03
206,09:45,3.03
206,10:00,4.03
206,10:15,1.03
206,10:30,1.03
206,10:45,0.03
206,11:00,4.03
206,11:15,3.03
206,11:30,3.03
206,11:45,4.40
206,12:00,0.40
206,12:15,3.40
206,12:30,0.77
206,12:45,1.40
206,13:00,3.40
206,13:15,3.40
206,13:30,0.40
206,13:45,0.40
206,14:00,4.40
206,14:15,4.40
206,14:30,3.40
206,14:45,1.77
206,15:00,5.14
206,15:15,5.51
206,15:30,2.87
206,15:45,3.61
206,16:00,6.35
206,16:15,7.09
206,16:30,8.46
206,16:45,6.20
206,17:00,8.78
206,17:15,11.52
206,17:30,11.15
206,17:45,12.84
206,18:00,20.00
206,18:15,20.74
206,18:30,18.48
206,18:45,26.28
206,19:00,32.07
206,19:15,29.07
206,19:30,27.60
206,19:45,26.28
206,20:00,24.01
206,20:15,33.29
206,20:30,33.50
206,20:45,37.35
206,21:00,36.08
206,21:15,32.87
206,21:30,29.81
206,21:45,29.60
206,22:00,29.60
206,22:15,27.75
206,22:30,27.23
206,22:45,26.12
206,23:00,27.75
206,23:15,37.72
206,23:30,42.51
206,23:45,47.52
207,00:00,57.17
207,00:15,59.01
207,00:30,60.22
207,00:45,55.64
207,01:00,57.17
207,01:15,56.90
207,01:30,55.75
207,01:45,64.50
207,02:00,64.97
207,02:15,62.33
207,02:30,50.48
207,02:45,45.31
207,03:00,41.62
207,03:15,46.20
207,03:30,42.73
207,03:45,36.93
207,04:00,42.88
207,04:15,40.30
207,04:30,40.56
207,04:45,40.67
207,05:00,41.67
207,05:15,39.56
207,05:30,41.04
207,05:45,40.88
207,06:00,46.05
207,06:15,49.74
207,06:30,56.01
207,06:45,56.01
207,07:00,56.75
207,07:15,54.21
207,07:30,47.26
207,07:45,46.57
207,08:00,44.62
207,08:15,40.19
207,08:30,31.03
207,08:45,29.55
207,09:00,27.75
207,09:15,30.23
207,09:30,25.12
207,09:45,27.01
207,10:00,19.11
207,10:15,16.90
207,10:30,15.42
207,10:45,15.58
207,11:00,12.10
207,11:15,12.10
207,11:30,14.47
207,11:45,13.21
207,12:00,16.68
207,12:15,18.05
207,12:30,19.85
207,12:45,19.90
207,13:00,22.48
207,13:15,26.54
207,13:30,27.01
207,13:45,28.86
207,14:00,25.49
207,14:15,26.28
207,14:30,24.75
207,14:45,27.23
207,15:00,29.44
207,15:15,29.18
207,15:30,33.92
207,15:45,30.92
207,16:00,38.45
207,16:15,38.67
207,16:30,36.19
207,16:45,34.98
207,17:00,34.61
207,17:15,36.61
207,17:30,36.98
207,17:45,34.35
207,18:00,32.76
207,18:15,34.98
207,18:30,36.98
207,18:45,35.72
207,19:00,37.24
207,19:15,40.93
207,19:30,40.88
207,19:45,46.20
207,20:00,47.63
207,20:15,48.26
207,20:30,48.79
207,20:45,49.37
207,21:00,53.43
207,21:15,51.95
207,21:30,55.32
207,21:45,55.69
207,22:00,54.69
207,22:15,52.84
207,22:30,54.17
207,22:45,54.17
207,23:00,55.06
207,23:15,55.69
207,23:30,56.06
207,23:45,51.58
208,00:00,53.58
208,00:15,52.37
208,00:30,50.26
208,00:45,49.37
208,01:00,50.58
208,01:15,49.37
208,01:30,48.26
208,01:45,51.37
208,02:00,54.21
208,02:15,51.95
208,02:30,42.10
208,02:45,42.51
208,03:00,44.73
208,03:15,50.26
208,03:30,47.89
208,03:45,49.52
208,04:00,48.42
208,04:15,50.21
208,04:30,49.00
208,04:45,49.89
208,05:00,51.74
208,05:15,51.37
208,05:30,52.84
208,05:45,55.06
208,06:00,49.11
208,06:15,43.51
208,06:30,39.04
208,06:45,37.19
208,07:00,34.35
208,07:15,31.39
208,07:30,32.18
208,07:45,28.01
208,08:00,21.43
208,08:15,18.85
208,08:30,16.53
208,08:45,13.94
208,09:00,14.73
208,09:15,9.89
208,09:30,10.78
208,09:45,7.67
208,10:00,6.93
208,10:15,5.83
208,10:30,4.09
208,10:45,4.35
208,11:00,6.72
208,11:15,2.98
208,11:30,2.61
208,11:45,5.24
208,12:00,3.24
208,12:15,4.35
208,12:30,6.61
208,12:45,6.61
208,13:00,2.87
208,13:15,4.87
208,13:30,5.61
208,13:45,2.87
208,14:00,1.87
208,14:15,1.51
208,14:30,1.77
208,14:45,0.77
208,15:00,3.40
208,15:15,3.77
208,15:30,0.77
208,15:45,3.24
208,16:00,4.87
208,16:15,3.24
208,16:30,5.09
208,16:45,5.83
208,17:00,9.30
208,17:15,10.04
208,17:30,8.89
208,17:45,12.84
208,18:00,15.05
208,18:15,14.79
208,18:30,18.53
208,18:45,17.63
208,19:00,16.16
208,19:15,15.16
208,19:30,16.58
208,19:45,22.59
208,20:00,24.43
208,20:15,26.65
208,20:30,27.23
208,20:45,32.44
208,21:00,29.55
208,21:15,30.92
208,21:30,37.24
208,21:45,36.08
208,22:00,41.04
208,22:15,46.94
208,22:30,52.00
208,22:45,49.48
208,23:00,56.01
208,23:15,54.27
208,23:30,53.17
208,23:45,57.49
209,00:00,54.69
209,00:15,52.48
209,00:30,50.21
209,00:45,52.69
209,01:00,56.90
209,01:15,61.33
209,01:30,62.02
209,01:45,60.91
209,02:00,61.55
209,02:15,56.49
209,02:30,60.12
209,02:45,54.90
209,03:00,58.38
209,03:15,58.75
209,03:30,58.22
209,03:45,54.32
209,04:00,55.06
209,04:15,53.21
209,04:30,52.11
209,04:45,52.74
209,05:00,49.48
209,05:15,53.48
209,05:30,47.26
209,05:45,52.11
209,06:00,51.63
209,06:15,53.58
209,06:30,54.17
209,06:45,51.32
209,07:00,51.74
209,07:15,50.26
209,07:30,45.05
209,07:45,45.05
209,08:00,41.77
209,08:15,34.61
209,08:30,36.08
209,08:45,36.61
209,09:00,35.39
209,09:15,31.44
209,09:30,32.81
209,09:45,29.49
209,10:00,26.28
209,10:15,22.43
209,10:30,20.59
209,10:45,20.96
209,11:00,17.74
209,11:15,22.48
209,11:30,19.48
209,11:45,18.00
209,12:00,19.11
209,12:15,19.48
209,12:30,18.11
209,12:45,19.48
209,13:00,20.59
209,13:15,20.96
209,13:30,20.22
209,13:45,19.22
209,14:00,19.22
209,14:15,19.48
209,14:30,20.37
209,14:45,15.79
209,15:00,16.53
209,15:15,19.11
209,15:30,20.96
209,15:45,25.17
209,16:00,28.12
209,16:15,32.44
209,16:30,32.76
209,16:45,34.35
209,17:00,40.19
209,17:15,40.51
209,17:30,41.62
209,17:45,48.31
209,18:00,46.15
209,18:15,49.15
209,18:30,48.63
209,18:45,49.00
209,19:00,45.83
209,19:15,43.20
209,19:30,43.46
209,19:45,37.67
209,20:00,36.93
209,20:15,39.51
209,20:30,41.25
209,20:45,37.93
209,21:00,36.08
209,21:15,40.19
209,21:30,40.30
209,21:45,37.19
209,22:00,39.08
209,22:15,36.87
209,22:30,38.45
209,22:45,37.19
209,23:00,42.77
209,23:15,41.77
209,23:30,38.67
209,23:45,37.35
210,00:00,34.24
210,00:15,30.66
210,00:30,33.66
210,00:45,33.29
210,01:00,33.55
210,01:15,31.03
210,01:30,29.92
210,01:45,34.66
210,02:00,31.66
210,02:15,33.50
210,02:30,36.87
210,02:45,38.35
210,03:00,36.45
210,03:15,36.19
210,03:30,35.08
210,03:45,37.98
210,04:00,33.24
210,04:15,32.03
210,04:30,31.70
210,04:45,31.70
210,05:00,29.86
210,05:15,26.65
210,05:30,22.17
210,05:45,23.65
210,06:00,27.75
210,06:15,26.49
210,06:30,27.01
210,06:45,28.12
210,07:00,24.38
210,07:15,24.80
210,07:30,23.32
210,07:45,20.74
210,08:00,22.22
210,08:15,20.74
210,08:30,20.37
210,08:45,15.16
210,09:00,18.42
210,09:15,18.16
210,09:30,15.94
210,09:45,15.84
210,10:00,10.73
210,10:15,13.21
210,10:30,13.94
